Id,Category
verification_data/00020839.jpg verification_data/00035322.jpg,0.0024448218755424023
verification_data/00002921.jpg verification_data/00021567.jpg,0.0019347256748005748
verification_data/00011732.jpg verification_data/00006011.jpg,0.0020749573595821857
verification_data/00052778.jpg verification_data/00032428.jpg,0.0023103062994778156
verification_data/00053948.jpg verification_data/00045401.jpg,0.0022596775088459253
verification_data/00011732.jpg verification_data/00007704.jpg,0.00218151044100523
verification_data/00046783.jpg verification_data/00026289.jpg,0.00192726228851825
verification_data/00002921.jpg verification_data/00045273.jpg,0.0020492912735790014
verification_data/00002921.jpg verification_data/00044600.jpg,0.002190625760704279
verification_data/00066200.jpg verification_data/00025554.jpg,0.002389409113675356
verification_data/00002921.jpg verification_data/00056354.jpg,0.0021634362637996674
verification_data/00037063.jpg verification_data/00036167.jpg,0.0020252808462828398
verification_data/00050526.jpg verification_data/00054179.jpg,0.002396427793428302
verification_data/00011732.jpg verification_data/00015611.jpg,0.001949833706021309
verification_data/00059674.jpg verification_data/00053613.jpg,0.002223806921392679
verification_data/00041961.jpg verification_data/00005627.jpg,0.0022108578123152256
verification_data/00032028.jpg verification_data/00041134.jpg,0.0024558582808822393
verification_data/00002921.jpg verification_data/00046169.jpg,0.002035565674304962
verification_data/00041961.jpg verification_data/00025094.jpg,0.002115516923367977
verification_data/00002921.jpg verification_data/00052164.jpg,0.0022161398082971573
verification_data/00037063.jpg verification_data/00063811.jpg,0.0021744880359619856
verification_data/00027326.jpg verification_data/00026866.jpg,0.0020312024280428886
verification_data/00011732.jpg verification_data/00044627.jpg,0.0021148875821381807
verification_data/00046783.jpg verification_data/00032214.jpg,0.002035075332969427
verification_data/00041961.jpg verification_data/00038653.jpg,0.002380735706537962
verification_data/00012422.jpg verification_data/00060890.jpg,0.002236447297036648
verification_data/00042693.jpg verification_data/00041118.jpg,0.002058523939922452
verification_data/00037063.jpg verification_data/00003837.jpg,0.0021072442177683115
verification_data/00034670.jpg verification_data/00024820.jpg,0.0022533838637173176
verification_data/00006414.jpg verification_data/00007497.jpg,0.0024159112945199013
verification_data/00046783.jpg verification_data/00063564.jpg,0.0020439759828150272
verification_data/00060107.jpg verification_data/00063012.jpg,0.002216115826740861
verification_data/00057378.jpg verification_data/00045213.jpg,0.0022596041671931744
verification_data/00046783.jpg verification_data/00066612.jpg,0.002023356966674328
verification_data/00019922.jpg verification_data/00010557.jpg,0.0027617935556918383
verification_data/00041961.jpg verification_data/00057606.jpg,0.002204898977652192
verification_data/00011732.jpg verification_data/00066400.jpg,0.0021290937438607216
verification_data/00024900.jpg verification_data/00006540.jpg,0.002434883965179324
verification_data/00060107.jpg verification_data/00049374.jpg,0.002019981388002634
verification_data/00002921.jpg verification_data/00021342.jpg,0.002075356896966696
verification_data/00014537.jpg verification_data/00019646.jpg,0.002033175202086568
verification_data/00022289.jpg verification_data/00000459.jpg,0.0024477140977978706
verification_data/00037063.jpg verification_data/00046695.jpg,0.0020952709019184113
verification_data/00041961.jpg verification_data/00021567.jpg,0.0021603815257549286
verification_data/00008144.jpg verification_data/00028783.jpg,0.002593575743958354
verification_data/00025428.jpg verification_data/00043148.jpg,0.0027679852209985256
verification_data/00011732.jpg verification_data/00064466.jpg,0.002242286456748843
verification_data/00022597.jpg verification_data/00047766.jpg,0.002327917143702507
verification_data/00002921.jpg verification_data/00052925.jpg,0.0021220443304628134
verification_data/00062308.jpg verification_data/00043047.jpg,0.0023374310694634914
verification_data/00011732.jpg verification_data/00010940.jpg,0.0023029211442917585
verification_data/00002425.jpg verification_data/00014525.jpg,0.003069165628403425
verification_data/00060107.jpg verification_data/00038830.jpg,0.0021067983470857143
verification_data/00037063.jpg verification_data/00060455.jpg,0.0021794645581394434
verification_data/00029277.jpg verification_data/00053692.jpg,0.002398576820269227
verification_data/00015613.jpg verification_data/00024563.jpg,0.002948794048279524
verification_data/00041961.jpg verification_data/00046577.jpg,0.0024507176131010056
verification_data/00027340.jpg verification_data/00038568.jpg,0.002184500452131033
verification_data/00068074.jpg verification_data/00001305.jpg,0.002208602149039507
verification_data/00063956.jpg verification_data/00031418.jpg,0.0020634750835597515
verification_data/00017010.jpg verification_data/00039699.jpg,0.0020987496245652437
verification_data/00037063.jpg verification_data/00014452.jpg,0.002183426870033145
verification_data/00005604.jpg verification_data/00049698.jpg,0.0023646780755370855
verification_data/00002921.jpg verification_data/00038833.jpg,0.0020317905582487583
verification_data/00000578.jpg verification_data/00030093.jpg,0.002300963504239917
verification_data/00045387.jpg verification_data/00049279.jpg,0.0022844222839921713
verification_data/00031787.jpg verification_data/00018136.jpg,0.0024965910706669092
verification_data/00060107.jpg verification_data/00065671.jpg,0.002203485229983926
verification_data/00060072.jpg verification_data/00036184.jpg,0.0024073878303170204
verification_data/00041961.jpg verification_data/00043631.jpg,0.002177386311814189
verification_data/00034746.jpg verification_data/00062983.jpg,0.0024935563560575247
verification_data/00066579.jpg verification_data/00000894.jpg,0.0021971508394926786
verification_data/00001074.jpg verification_data/00046433.jpg,0.0025936600286513567
verification_data/00021928.jpg verification_data/00060544.jpg,0.0024401878472417593
verification_data/00011732.jpg verification_data/00053005.jpg,0.002107802079990506
verification_data/00045146.jpg verification_data/00016834.jpg,0.0024267942644655704
verification_data/00026785.jpg verification_data/00035733.jpg,0.0028608303982764482
verification_data/00060107.jpg verification_data/00001074.jpg,0.0024444577284157276
verification_data/00011732.jpg verification_data/00039641.jpg,0.00228380155749619
verification_data/00046783.jpg verification_data/00019388.jpg,0.0019720830023288727
verification_data/00002921.jpg verification_data/00054185.jpg,0.002271314850077033
verification_data/00001255.jpg verification_data/00011674.jpg,0.0026312207337468863
verification_data/00058945.jpg verification_data/00030149.jpg,0.0022731248755007982
verification_data/00038493.jpg verification_data/00053122.jpg,0.002290520817041397
verification_data/00041961.jpg verification_data/00061789.jpg,0.0023781985510140657
verification_data/00002921.jpg verification_data/00048439.jpg,0.002087189583107829
verification_data/00037063.jpg verification_data/00030858.jpg,0.0021122111938893795
verification_data/00002921.jpg verification_data/00063249.jpg,0.0019730294588953257
verification_data/00046783.jpg verification_data/00066264.jpg,0.002134613459929824
verification_data/00015639.jpg verification_data/00030678.jpg,0.0020290471147745848
verification_data/00036423.jpg verification_data/00056369.jpg,0.002089478773996234
verification_data/00060107.jpg verification_data/00061214.jpg,0.0022574923932552338
verification_data/00037063.jpg verification_data/00014193.jpg,0.002047486137598753
verification_data/00018420.jpg verification_data/00030292.jpg,0.002240164903923869
verification_data/00047408.jpg verification_data/00017043.jpg,0.002809162950143218
verification_data/00043953.jpg verification_data/00017849.jpg,0.0022591224405914545
verification_data/00041961.jpg verification_data/00005170.jpg,0.0021136924624443054
verification_data/00008935.jpg verification_data/00001565.jpg,0.0022785961627960205
verification_data/00049713.jpg verification_data/00004023.jpg,0.0022461952175945044
verification_data/00041961.jpg verification_data/00044609.jpg,0.0022134745959192514
verification_data/00041961.jpg verification_data/00060862.jpg,0.002349123591557145
verification_data/00036502.jpg verification_data/00063046.jpg,0.0022010854445397854
verification_data/00016710.jpg verification_data/00004301.jpg,0.0023119812831282616
verification_data/00046783.jpg verification_data/00049719.jpg,0.0019848423544317484
verification_data/00002921.jpg verification_data/00021747.jpg,0.001916312612593174
verification_data/00041961.jpg verification_data/00044052.jpg,0.0022375909611582756
verification_data/00011732.jpg verification_data/00011024.jpg,0.0021944064646959305
verification_data/00012422.jpg verification_data/00059062.jpg,0.0027425282169133425
verification_data/00041961.jpg verification_data/00051448.jpg,0.002169682178646326
verification_data/00060107.jpg verification_data/00003370.jpg,0.002014533616602421
verification_data/00002921.jpg verification_data/00053827.jpg,0.002302840817719698
verification_data/00002921.jpg verification_data/00017115.jpg,0.001961466856300831
verification_data/00001986.jpg verification_data/00021038.jpg,0.0026507892180234194
verification_data/00060107.jpg verification_data/00013147.jpg,0.0022455970756709576
verification_data/00030795.jpg verification_data/00064629.jpg,0.0027236321475356817
verification_data/00037063.jpg verification_data/00017795.jpg,0.00217315461486578
verification_data/00011732.jpg verification_data/00032247.jpg,0.00206907675601542
verification_data/00040150.jpg verification_data/00024483.jpg,0.002398889744654298
verification_data/00046783.jpg verification_data/00059508.jpg,0.0022516169119626284
verification_data/00060107.jpg verification_data/00013448.jpg,0.0021528122015297413
verification_data/00044449.jpg verification_data/00056695.jpg,0.0024807490408420563
verification_data/00001598.jpg verification_data/00017746.jpg,0.002142200479283929
verification_data/00020924.jpg verification_data/00045014.jpg,0.0023807452525943518
verification_data/00041489.jpg verification_data/00047399.jpg,0.002164841629564762
verification_data/00042619.jpg verification_data/00056472.jpg,0.0024661426432430744
verification_data/00052207.jpg verification_data/00040727.jpg,0.0024863090366125107
verification_data/00058592.jpg verification_data/00013358.jpg,0.002120633376762271
verification_data/00030054.jpg verification_data/00037241.jpg,0.0022341024596244097
verification_data/00002921.jpg verification_data/00007593.jpg,0.001970210112631321
verification_data/00011732.jpg verification_data/00004662.jpg,0.0021240736823529005
verification_data/00020986.jpg verification_data/00005238.jpg,0.002419259399175644
verification_data/00041961.jpg verification_data/00006904.jpg,0.0025035934522747993
verification_data/00060107.jpg verification_data/00000112.jpg,0.0020233504474163055
verification_data/00053032.jpg verification_data/00040174.jpg,0.0022623101249337196
verification_data/00011732.jpg verification_data/00052865.jpg,0.0020360732451081276
verification_data/00014067.jpg verification_data/00057951.jpg,0.0024981459137052298
verification_data/00046783.jpg verification_data/00053216.jpg,0.001950568170286715
verification_data/00024946.jpg verification_data/00044866.jpg,0.0026724906638264656
verification_data/00011732.jpg verification_data/00062094.jpg,0.0021751655731350183
verification_data/00038193.jpg verification_data/00017501.jpg,0.002384382765740156
verification_data/00064097.jpg verification_data/00006908.jpg,0.0025682500563561916
verification_data/00001605.jpg verification_data/00055007.jpg,0.0019452176056802273
verification_data/00041961.jpg verification_data/00009423.jpg,0.0022787272464483976
verification_data/00046783.jpg verification_data/00051051.jpg,0.0020291500259190798
verification_data/00061781.jpg verification_data/00009574.jpg,0.002349535468965769
verification_data/00046783.jpg verification_data/00011811.jpg,0.0019526920514181256
verification_data/00046783.jpg verification_data/00030059.jpg,0.001939183915965259
verification_data/00037063.jpg verification_data/00066831.jpg,0.002032599411904812
verification_data/00031034.jpg verification_data/00003688.jpg,0.002348385751247406
verification_data/00046783.jpg verification_data/00029634.jpg,0.00182827515527606
verification_data/00002921.jpg verification_data/00043950.jpg,0.0019818758592009544
verification_data/00046783.jpg verification_data/00030135.jpg,0.002097661606967449
verification_data/00032090.jpg verification_data/00015828.jpg,0.002472582971677184
verification_data/00038691.jpg verification_data/00017690.jpg,0.002116720424965024
verification_data/00046783.jpg verification_data/00056954.jpg,0.002040871884673834
verification_data/00061851.jpg verification_data/00025481.jpg,0.0022750268690288067
verification_data/00060107.jpg verification_data/00058885.jpg,0.002066110959276557
verification_data/00066962.jpg verification_data/00043966.jpg,0.0019941069185733795
verification_data/00067335.jpg verification_data/00034778.jpg,0.002053686883300543
verification_data/00013102.jpg verification_data/00047343.jpg,0.002235321095213294
verification_data/00050865.jpg verification_data/00007223.jpg,0.002339191036298871
verification_data/00052281.jpg verification_data/00050925.jpg,0.002361734863370657
