Id,Category
verification_data/00020839.jpg verification_data/00035322.jpg,0.0024448218755424023
verification_data/00002921.jpg verification_data/00021567.jpg,0.0019347256748005748
verification_data/00011732.jpg verification_data/00006011.jpg,0.0020749573595821857
verification_data/00052778.jpg verification_data/00032428.jpg,0.0023103062994778156
verification_data/00053948.jpg verification_data/00045401.jpg,0.0022596775088459253
verification_data/00011732.jpg verification_data/00007704.jpg,0.00218151044100523
verification_data/00046783.jpg verification_data/00026289.jpg,0.00192726228851825
verification_data/00002921.jpg verification_data/00045273.jpg,0.0020492912735790014
verification_data/00002921.jpg verification_data/00044600.jpg,0.002190625760704279
verification_data/00066200.jpg verification_data/00025554.jpg,0.002389409113675356
verification_data/00002921.jpg verification_data/00056354.jpg,0.0021634362637996674
verification_data/00037063.jpg verification_data/00036167.jpg,0.0020252808462828398
verification_data/00050526.jpg verification_data/00054179.jpg,0.002396427793428302
verification_data/00011732.jpg verification_data/00015611.jpg,0.001949833706021309
verification_data/00059674.jpg verification_data/00053613.jpg,0.002223806921392679
verification_data/00041961.jpg verification_data/00005627.jpg,0.0022108578123152256
verification_data/00032028.jpg verification_data/00041134.jpg,0.0024558582808822393
verification_data/00002921.jpg verification_data/00046169.jpg,0.002035565674304962
verification_data/00041961.jpg verification_data/00025094.jpg,0.002115516923367977
verification_data/00002921.jpg verification_data/00052164.jpg,0.0022161398082971573
verification_data/00037063.jpg verification_data/00063811.jpg,0.0021744880359619856
verification_data/00027326.jpg verification_data/00026866.jpg,0.0020312024280428886
verification_data/00011732.jpg verification_data/00044627.jpg,0.0021148875821381807
verification_data/00046783.jpg verification_data/00032214.jpg,0.002035075332969427
verification_data/00041961.jpg verification_data/00038653.jpg,0.002380735706537962
verification_data/00012422.jpg verification_data/00060890.jpg,0.002236447297036648
verification_data/00042693.jpg verification_data/00041118.jpg,0.002058523939922452
verification_data/00037063.jpg verification_data/00003837.jpg,0.0021072442177683115
verification_data/00034670.jpg verification_data/00024820.jpg,0.0022533838637173176
verification_data/00006414.jpg verification_data/00007497.jpg,0.0024159112945199013
verification_data/00046783.jpg verification_data/00063564.jpg,0.0020439759828150272
verification_data/00060107.jpg verification_data/00063012.jpg,0.002216115826740861
verification_data/00057378.jpg verification_data/00045213.jpg,0.0022596041671931744
verification_data/00046783.jpg verification_data/00066612.jpg,0.002023356966674328
verification_data/00019922.jpg verification_data/00010557.jpg,0.0027617935556918383
verification_data/00041961.jpg verification_data/00057606.jpg,0.002204898977652192
verification_data/00011732.jpg verification_data/00066400.jpg,0.0021290937438607216
verification_data/00024900.jpg verification_data/00006540.jpg,0.002434883965179324
verification_data/00060107.jpg verification_data/00049374.jpg,0.002019981388002634
verification_data/00002921.jpg verification_data/00021342.jpg,0.002075356896966696
verification_data/00014537.jpg verification_data/00019646.jpg,0.002033175202086568
verification_data/00022289.jpg verification_data/00000459.jpg,0.0024477140977978706
verification_data/00037063.jpg verification_data/00046695.jpg,0.0020952709019184113
verification_data/00041961.jpg verification_data/00021567.jpg,0.0021603815257549286
verification_data/00008144.jpg verification_data/00028783.jpg,0.002593575743958354
verification_data/00025428.jpg verification_data/00043148.jpg,0.0027679852209985256
verification_data/00011732.jpg verification_data/00064466.jpg,0.002242286456748843
verification_data/00022597.jpg verification_data/00047766.jpg,0.002327917143702507
verification_data/00002921.jpg verification_data/00052925.jpg,0.0021220443304628134
verification_data/00062308.jpg verification_data/00043047.jpg,0.0023374310694634914
verification_data/00011732.jpg verification_data/00010940.jpg,0.0023029211442917585
verification_data/00002425.jpg verification_data/00014525.jpg,0.003069165628403425
verification_data/00060107.jpg verification_data/00038830.jpg,0.0021067983470857143
verification_data/00037063.jpg verification_data/00060455.jpg,0.0021794645581394434
verification_data/00029277.jpg verification_data/00053692.jpg,0.002398576820269227
verification_data/00015613.jpg verification_data/00024563.jpg,0.002948794048279524
verification_data/00041961.jpg verification_data/00046577.jpg,0.0024507176131010056
verification_data/00027340.jpg verification_data/00038568.jpg,0.002184500452131033
verification_data/00068074.jpg verification_data/00001305.jpg,0.002208602149039507
verification_data/00063956.jpg verification_data/00031418.jpg,0.0020634750835597515
verification_data/00017010.jpg verification_data/00039699.jpg,0.0020987496245652437
verification_data/00037063.jpg verification_data/00014452.jpg,0.002183426870033145
verification_data/00005604.jpg verification_data/00049698.jpg,0.0023646780755370855
verification_data/00002921.jpg verification_data/00038833.jpg,0.0020317905582487583
verification_data/00000578.jpg verification_data/00030093.jpg,0.002300963504239917
verification_data/00045387.jpg verification_data/00049279.jpg,0.0022844222839921713
verification_data/00031787.jpg verification_data/00018136.jpg,0.0024965910706669092
verification_data/00060107.jpg verification_data/00065671.jpg,0.002203485229983926
verification_data/00060072.jpg verification_data/00036184.jpg,0.0024073878303170204
verification_data/00041961.jpg verification_data/00043631.jpg,0.002177386311814189
verification_data/00034746.jpg verification_data/00062983.jpg,0.0024935563560575247
verification_data/00066579.jpg verification_data/00000894.jpg,0.0021971508394926786
verification_data/00001074.jpg verification_data/00046433.jpg,0.0025936600286513567
verification_data/00021928.jpg verification_data/00060544.jpg,0.0024401878472417593
verification_data/00011732.jpg verification_data/00053005.jpg,0.002107802079990506
verification_data/00045146.jpg verification_data/00016834.jpg,0.0024267942644655704
verification_data/00026785.jpg verification_data/00035733.jpg,0.0028608303982764482
verification_data/00060107.jpg verification_data/00001074.jpg,0.0024444577284157276
verification_data/00011732.jpg verification_data/00039641.jpg,0.00228380155749619
verification_data/00046783.jpg verification_data/00019388.jpg,0.0019720830023288727
verification_data/00002921.jpg verification_data/00054185.jpg,0.002271314850077033
verification_data/00001255.jpg verification_data/00011674.jpg,0.0026312207337468863
verification_data/00058945.jpg verification_data/00030149.jpg,0.0022731248755007982
verification_data/00038493.jpg verification_data/00053122.jpg,0.002290520817041397
verification_data/00041961.jpg verification_data/00061789.jpg,0.0023781985510140657
verification_data/00002921.jpg verification_data/00048439.jpg,0.002087189583107829
verification_data/00037063.jpg verification_data/00030858.jpg,0.0021122111938893795
verification_data/00002921.jpg verification_data/00063249.jpg,0.0019730294588953257
verification_data/00046783.jpg verification_data/00066264.jpg,0.002134613459929824
verification_data/00015639.jpg verification_data/00030678.jpg,0.0020290471147745848
verification_data/00036423.jpg verification_data/00056369.jpg,0.002089478773996234
verification_data/00060107.jpg verification_data/00061214.jpg,0.0022574923932552338
verification_data/00037063.jpg verification_data/00014193.jpg,0.002047486137598753
verification_data/00018420.jpg verification_data/00030292.jpg,0.002240164903923869
verification_data/00047408.jpg verification_data/00017043.jpg,0.002809162950143218
verification_data/00043953.jpg verification_data/00017849.jpg,0.0022591224405914545
verification_data/00041961.jpg verification_data/00005170.jpg,0.0021136924624443054
