Id,Category
verification_data/00020839.jpg verification_data/00035322.jpg,0.5215325355529785
verification_data/00002921.jpg verification_data/00021567.jpg,0.16696365177631378
verification_data/00011732.jpg verification_data/00006011.jpg,-0.0032027100678533316
verification_data/00052778.jpg verification_data/00032428.jpg,0.19051793217658997
verification_data/00053948.jpg verification_data/00045401.jpg,0.3722856342792511
verification_data/00011732.jpg verification_data/00007704.jpg,0.19930893182754517
verification_data/00046783.jpg verification_data/00026289.jpg,0.018394310027360916
verification_data/00002921.jpg verification_data/00045273.jpg,0.10503572970628738
verification_data/00002921.jpg verification_data/00044600.jpg,0.09782255440950394
verification_data/00066200.jpg verification_data/00025554.jpg,0.3899066150188446
verification_data/00002921.jpg verification_data/00056354.jpg,0.20805716514587402
verification_data/00037063.jpg verification_data/00036167.jpg,0.01395735889673233
verification_data/00050526.jpg verification_data/00054179.jpg,0.2639297544956207
verification_data/00011732.jpg verification_data/00015611.jpg,0.07029939442873001
verification_data/00059674.jpg verification_data/00053613.jpg,0.15229639410972595
verification_data/00041961.jpg verification_data/00005627.jpg,-0.026915287598967552
verification_data/00032028.jpg verification_data/00041134.jpg,0.35518041253089905
verification_data/00002921.jpg verification_data/00046169.jpg,0.1184297576546669
verification_data/00041961.jpg verification_data/00025094.jpg,-0.04106674715876579
verification_data/00002921.jpg verification_data/00052164.jpg,0.15602698922157288
verification_data/00037063.jpg verification_data/00063811.jpg,0.03953257203102112
verification_data/00027326.jpg verification_data/00026866.jpg,0.17372781038284302
verification_data/00011732.jpg verification_data/00044627.jpg,0.05355285480618477
verification_data/00046783.jpg verification_data/00032214.jpg,0.13459818065166473
verification_data/00041961.jpg verification_data/00038653.jpg,0.0135097187012434
verification_data/00012422.jpg verification_data/00060890.jpg,0.20850719511508942
verification_data/00042693.jpg verification_data/00041118.jpg,0.08833732455968857
verification_data/00037063.jpg verification_data/00003837.jpg,-0.004564243834465742
verification_data/00034670.jpg verification_data/00024820.jpg,0.2100885957479477
verification_data/00006414.jpg verification_data/00007497.jpg,0.458510160446167
verification_data/00046783.jpg verification_data/00063564.jpg,-0.011006688699126244
verification_data/00060107.jpg verification_data/00063012.jpg,0.017087094485759735
verification_data/00057378.jpg verification_data/00045213.jpg,0.28871655464172363
verification_data/00046783.jpg verification_data/00066612.jpg,0.2573240399360657
verification_data/00019922.jpg verification_data/00010557.jpg,0.35775405168533325
verification_data/00041961.jpg verification_data/00057606.jpg,0.05859845504164696
verification_data/00011732.jpg verification_data/00066400.jpg,0.12952570617198944
verification_data/00024900.jpg verification_data/00006540.jpg,0.2953663468360901
verification_data/00060107.jpg verification_data/00049374.jpg,0.01503203995525837
verification_data/00002921.jpg verification_data/00021342.jpg,0.024641772732138634
verification_data/00014537.jpg verification_data/00019646.jpg,0.15478794276714325
verification_data/00022289.jpg verification_data/00000459.jpg,0.23751389980316162
verification_data/00037063.jpg verification_data/00046695.jpg,0.010469149798154831
verification_data/00041961.jpg verification_data/00021567.jpg,0.027394887059926987
verification_data/00008144.jpg verification_data/00028783.jpg,0.31049811840057373
verification_data/00025428.jpg verification_data/00043148.jpg,0.40048959851264954
verification_data/00011732.jpg verification_data/00064466.jpg,0.10545283555984497
verification_data/00022597.jpg verification_data/00047766.jpg,0.17479218542575836
verification_data/00002921.jpg verification_data/00052925.jpg,0.1170586347579956
verification_data/00062308.jpg verification_data/00043047.jpg,0.3350386321544647
verification_data/00011732.jpg verification_data/00010940.jpg,0.059882402420043945
