id,label
0,.prlhkoRdiNlIRAnthDhbOWindOAtDhfrDrendhvDhHol.AndlukthloNDhvbisthvhgaRdhndWok.kaRphthd.WiTklOslISEvhndgRAs.hndboRtrdWiTshmRUdhndimhtoR.htempt.htRebrI.
1,.DhpwdhpvEprzkhntenstinhWotr.AndDIeR.putindhvylhntAkShnthshplyDhvAkim.leftbyDhkandhnsEShn.hvDhmist.RwzizitselfintUhWrldWen.
2,.AndfiRstwbikhzyvAniS.AndemsInOoR.
3,.fADhm.siksfIt.
4,.DhveRIbilitIhvmalthphlpaRts.
5,.AtDhHedhvDhfiNkIzWrgiptghsizhl.hndbytembRyt.HUHAdDhpiROnHizSOdr.hndDeWrshpoRtidbykepthngrRhlI.AndkApthntintAnt.AndROzhlIDhWic.
6,.yWhzHOpiNDhtifDhpEpRonWicHIROtWhzTinshmtREshvitmytkhmTRUhpanDispaliSrfhs.nOysInhTiN.
7,.RabhthndDhlithlthmplrbitWInDhmtRythfoRsDhskWyrdthstAndbAk.AndveRIvAlIhnlItiDIztUkhmpoRtDhmselvz.
8,.DIindIhnatolsOTotnhTiNhv.
9,.silviNOWhzDIAdrEShnhfRAns.AndHrtAmhnWhzDhRIlshbpoRt.hvolhkamhdIz.WicDhgREtizdoTrzROtfrHr.hspeShlIht.DhplEzhvmARIivOl.foRWiDwtHr.HizkamhdIzWunevrHAvgontUpRasteRhtI.
10,.DwfoRWhnlithlHAfwr.SIHAdbinhWumhntokiNtUhbY.mO.nAtIvinDAt.SIHAdbintokiN.jistokiN.DeRWrnO.prshnzinDhkavysEShn.jistTiNz.WhnTiN.pathn.
11,.yltRyifynOolDhTiNzy?UzdtinO.
12,.tUzdE.algist.EtEt.
13,.HreditI.DhkazhvolaRfolts.
14,.sinslAstTrzdE.y.gip.isizoR.HAvbinhlovhlbUlrRUhvDhblUkhntRI.bhtnylht?UrkaNkrdbykWInSat.yshpOzyAmkaNkrtUDhnd?UHAvnObUlrRUAtol.
15,.TiNsAthmyselv.anevrsInenITiNySpaphlgudhnmen.ifItuktamhnhphndglUinhp.sOAkeRIdDislithlfelrHwhndhbuShlbAskhtWonytlesmhRp.AndyfsmenthlevhnEmhnsbuthiHimtigeRDr.
16,.AftrDisdizhpYRhn.ynevrdeRRhkiNWiTsrthntIonDIinjYmhnthvhpleZrhgen.itsImzAzifshmfrtAlitIstubitIn?UnmI.
17,.DERIkeRfhlIDhmhjiShnRImUvdDispwtr.plEsiNitolthgeDrinhgOldhndiS.WeRHImikstitWiThgOldhnspUn.
18,.HryzWandr.tUDhmEdzHAnz.
19,.WyAthNimpRestWiTHhnI.frm.evRIWind.
20,.bht.WIhnyth.igzAklIWelkhm.
21,.mislEk.dhklynzthkARhjthnyt.
22,.DhplEnsHIHAdWhzhveRIgudWhn.DhshnSOnanHim.AzthfReSeRDeRWhzinhfhvDAt.hndRwndHimgRUmenIlaRdsyzdkamRAdz.pynzezWelezfrz.
23,.WicHIHAdbAtbAnelnhs.hndyWhzOnlIilevhn?uRzOld.SI?UzdthsE.?UlHAvrfRendanrz.in?uRyhtREcO.ifyAmdtEkhnfrm?U.frHIHAzhkyndHaRt.AndymSuRyvfwnditsO.
24,.sr.yHAvhinkhmAntUhnfoRm?rekshlentsI.Dh?UHAvbinhpYntidghvrnrhvDhkRwnkanI.WicHAzkolbRitin?UlO.
25,.AndWhtsoRthvevhdhns.iz.lhjiklIpashbhl.
26,.nOmoRDenDhdAnsiN.
27,.SIHAtolmOstfrgadhnDAtiWzHIRWiTinthciNsyt.
28,.itWhznatveRImhcpAst.hlevhnDAtmoRniNWinDhpOnIkARijfrmbRAndhn.dRUhpbifoRDhlithlgaRdhnWikithvDRedhmhNzfaRm.
29,.DhgevrnronHizpaRtbikhmiNdwtfhlhvilhgAlhtI.hvimplYiNmhzrimhliShntUhnfoRskAnzizloz.WhzolsO.IgrtUsik?uRDhHelp.hfedrhltRUps.
30,.HedHIsrOl.ovhntukDIAprtUnhtI.WinrAnsbAkWhztrnd.hvlukiNAtDhplIziNRiTlekShnhvHrself.inDOzpaliSsrvhsiz.frDIOktEbhl.Whz?UZUhlItrnd.hplykhskRIn.AndWhzmoRfraRnhmhnt.Dhnfr?Us.AndSIkudsIHRselfshmtymz.inDhgREt.Rwnd.p?UtrdiSiz.DeWrEnjdanDhSelz.hbhvDhloNdIl.didrtEbhl.oRinDhHabshvDhgREt.Wic.alIzSOnlykjAspr.
31,.bhtitiznatWiThv?UtidistiNkShnDht?USudkhlthvEdDistAlhnt.if?Ukhnso?uOnHApInhs.
32,.?U.Ha.hk?Ut.
33,.ispYlzWhnzbestWrk.
34,.ymhnlIDhWhnpaRtIWentofigzoltiN.hndDIhDrWhzleftindishlEShn.hndWil.
35,.WrdSudnwbIsethbwtDIoRjhnhvlUDrzkamhntriNghlEShnz.
36,.eSoRt.HIbikhmz.EpRamhntfig?r.inWhnhvDhsyhtI.And.ifHIAznatkeRfhl.shmhdIWhlsEsO.
37,.nAnsIzkRilIcestnatkRap.SSOninhshthndalhvzTikblAkplEtsluktblAkrdbykantRhs.
38,.Dis.WhzDhfrsthkEZhn.WiDinhjenrEShn.WinshchnenrtEnbhnt.HAdbingivhnhnelmrst.AnDIOnlIWen.WiDinDhmemrIhvmAn.WeRDhnEbrzhndkhntRIpIphlHAdbinDIinvytidges.
39,.DenHIhpROctit.AndstAndiNanteptOWiDHiznatkREndHIluktinthDhRUm.
40,.OciftDhfrst.tiTflAtrIinmyfIn.AndmygREtmyndmOskiNlIdRiNfidhp.mynyWelnOzWatWiTHizghst.izgRIn.AndtUHizpAlhtdoTpRIpeRDhkhp.ifitbIpYzhnd.tUs.Dhlefrzfin.lAtmynylhvit.AndatTrst.bigin.
41,.mhDr.diRfaDr.dUHURmI.
42,.DEdUnatgOWrDIenhmIzhvDhgasphlptfRhdamhniN.DEgOvrDhkWiShnzaR.
43,.HwmeWIhbtEnRImiShnhvrsenz.
